x,y,relativePos
164.5584450074515,-39.1631216736317,middle
164.4816302979301,-39.153248040292,middle
164.40478640857128,-39.14354194676074,middle
164.32791353702453,-39.134002843988796,middle
164.25101188093967,-39.12463018292711,middle
164.17408163796637,-39.11542341452657,middle
164.09712300575413,-39.10638198973806,middle
164.0201361819528,-39.097505359512525,middle
163.94312136421203,-39.08879297480083,middle
163.8660787501813,-39.0802442865539,middle
163.78900853751054,-39.071858745722636,middle
163.71191092384922,-39.063635803257945,middle
163.63478610684703,-39.05557491011072,middle
163.55763428415378,-39.04767551723188,middle
163.48045565341903,-39.039937075572325,middle
163.40325041229244,-39.03235903608295,middle
163.3260187584236,-39.02494084971465,middle
163.24876088946235,-39.01768196741837,middle
163.17147700305827,-39.01058184014497,middle
163.0941672968609,-39.003639918845366,middle
163.0168319685202,-38.99685565447048,middle
162.93947121568561,-38.9902284979712,middle
162.86208523600678,-38.98375790029843,middle
162.7846742271336,-38.97744331240309,middle
162.7072383867155,-38.97128418523606,middle
162.62977791240218,-38.96527996974825,middle
162.55229300184345,-38.95943011689059,middle
162.4747838526889,-38.95373407761395,middle
162.39725066258805,-38.94819130286925,middle
162.31969362919082,-38.94280124360739,middle
162.24211295014678,-38.937563350779286,middle
162.16450882310542,-38.93247707533582,middle
162.0868814457167,-38.92754186822791,middle
162.00923101563015,-38.92275718040647,middle
161.9315577304953,-38.91812246282238,middle
161.85386178796205,-38.91363716642656,middle
161.77614338567997,-38.90930074216992,middle
161.6984027212986,-38.905112641003335,middle
161.62063999246786,-38.90107231387775,middle
161.54285539683727,-38.89717921174403,middle
161.46504913205638,-38.89343278555311,middle
161.38722139577513,-38.889832486255884,middle
161.30937238564303,-38.88637776480324,middle
161.23150229930965,-38.8830680721461,middle
161.15361133442485,-38.879902859235365,middle
161.07569968863822,-38.87688157702194,middle
160.99776755959942,-38.87400367645672,middle
160.919815144958,-38.87126860849061,middle
160.84184264236384,-38.868675824074536,middle
160.76385024946654,-38.86622477415937,middle
160.68583816391555,-38.86391490969604,middle
160.60780658336088,-38.86174568163545,middle
160.52975570545203,-38.859716540928474,middle
160.45168572783854,-38.85782693852605,middle
160.37359684817034,-38.85607632537907,middle
160.29548926409694,-38.85446415243844,middle
160.21736317326796,-38.85298987065506,middle
160.1392187733332,-38.85165293097983,middle
160.06105626194224,-38.85045278436367,middle
159.98287583674474,-38.84938888175746,middle
159.9046776953904,-38.84846067411213,middle
159.82646203552895,-38.84766761237857,middle
159.74822905480988,-38.847009147507684,middle
159.669978950883,-38.846484730450385,middle
159.59171192139803,-38.84609381215756,middle
159.5134281640044,-38.84583584358013,middle
159.435127876352,-38.845710275669006,middle
159.35681125609048,-38.845716559375056,middle
159.27847850086923,-38.84585414564922,middle
159.20012980833835,-38.84612248544238,middle
159.1217653761472,-38.84652102970546,middle
159.0433854019455,-38.84704922938934,middle
158.96499008338301,-38.84770653544494,middle
158.88657961810935,-38.84849239882317,middle
158.80815420377402,-38.849406270474915,middle
158.72971403802703,-38.8504476013511,middle
158.6512593185178,-38.85161584240261,middle
158.57279024289593,-38.85291044458036,middle
158.49430700881132,-38.85433085883525,middle
158.41580981391354,-38.85587653611818,middle
158.33729885585223,-38.85754692738007,middle
158.25877433227694,-38.859341483571804,middle
158.18023644083763,-38.86125965564431,middle
158.10168537918372,-38.86330089454846,middle
158.02312134496486,-38.865464651235186,middle
157.94454453583097,-38.86775037665539,middle
157.86595514943153,-38.87015752175995,middle
157.7873533834161,-38.872685537499805,middle
157.70873943543458,-38.87533387482583,middle
157.63011350313658,-38.87810198468894,middle
157.5514757841716,-38.88098931804005,middle
157.4728264761895,-38.88399532583004,middle
157.39416577683994,-38.887119459009845,middle
157.31549388377238,-38.89036116853035,middle
157.2368109946367,-38.89371990534245,middle
157.15811730708253,-38.89719512039706,middle
157.07941301875934,-38.9007862646451,middle
157.0006983273171,-38.90449278903745,middle
156.92197343040533,-38.908314144525015,middle
156.8432385256736,-38.91224978205872,middle
156.7644938107718,-38.91629915258946,middle
156.6857394833494,-38.920461707068114,middle
156.6069757410561,-38.92473689644562,middle
156.5282027815417,-38.92912417167287,middle
156.44942080245573,-38.933622983700765,middle
156.3706300014478,-38.93823278348022,middle
156.29183057616777,-38.94295302196211,middle
156.21302272426524,-38.94778315009737,middle
156.13420664338975,-38.9527226188369,middle
156.0553825311911,-38.957770879131594,middle
155.976550585319,-38.962927381932346,middle
155.89771100342293,-38.968191578190094,middle
155.81886398315262,-38.97356291885572,middle
155.7400097221579,-38.97904085488011,middle
155.66114841808826,-38.984624837214206,middle
155.5822802685933,-38.99031431680889,middle
155.50340547132294,-38.99610874461506,middle
155.42452422392677,-39.00200757158363,middle
155.3456367240542,-39.00801024866552,middle
155.26674316935524,-39.01411622681161,middle
155.18784375747938,-39.020324956972814,middle
155.10893868607624,-39.02663589010004,middle
155.03002815279567,-39.03304847714416,middle
154.95111235528722,-39.03956216905613,middle
154.87219149120045,-39.04617641678683,middle
154.79326575818524,-39.05289067128715,middle
154.71433535389116,-39.059704383508006,middle
154.63540047596774,-39.06661700440032,middle
154.55646132206493,-39.07362798491496,middle
154.47751808983222,-39.08073677600285,middle
154.39857097691922,-39.0879428286149,middle
154.31962018097576,-39.095245593702,middle
154.24066589965145,-39.102644522215066,middle
154.1617083305958,-39.110139065105,middle
154.08274767145872,-39.11772867332271,middle
154.00378411988976,-39.125412797819074,middle
153.92481787353847,-39.133190889545034,middle
153.84584913005475,-39.14106239945145,middle
153.76687808708817,-39.14902677848927,middle
153.68790494228827,-39.15708347760939,middle
153.6089298933049,-39.165231947762685,middle
153.5299531377877,-39.17347163990008,middle
153.45097487338614,-39.18180200497248,middle
153.37199529775015,-39.19022249393078,middle
153.2930146085293,-39.19873255772589,middle
153.21403300337317,-39.20733164730872,middle
153.13505067993145,-39.216019213630176,middle
153.05606783585392,-39.22479470764114,middle
152.97708466879018,-39.23365758029254,middle
152.89810137638983,-39.24260728253527,middle
152.81911815630266,-39.25164326532021,middle
152.74013520617825,-39.26076497959832,middle
152.66115272366625,-39.269971876320454,middle
152.5821709064164,-39.27926340643754,middle
152.50318995207837,-39.288639020900476,middle
152.42421005830167,-39.298098170660175,middle
152.3452314227362,-39.30764030666752,middle
152.2662542430315,-39.31726487987343,middle
152.1872787168371,-39.32697134122882,middle
152.10830504180302,-39.33675914168455,middle
152.02933341557866,-39.34662773219158,middle
151.95036403581364,-39.3565765637008,middle
151.87139710015788,-39.36660508716307,middle
151.79243280626082,-39.37671275352935,middle
151.71347135177214,-39.38689901375052,middle
151.63451293434167,-39.39716331877747,middle
151.555557751619,-39.40750511956112,middle
151.47660600125366,-39.417923867052394,middle
151.3976578808955,-39.42841901220217,middle
151.31871358819413,-39.438990005961344,middle
151.23977332079912,-39.44963629928084,middle
151.16083727636033,-39.46035734311155,middle
151.08190565252727,-39.471152588404394,middle
151.00297864694957,-39.48202148611028,middle
150.9240564572771,-39.49296348718006,middle
150.84513928115936,-39.5039780425647,middle
150.7662273162461,-39.515064603215066,middle
150.68732076018682,-39.526222620082095,middle
150.6084198106314,-39.537451544116664,middle
150.52952466522945,-39.548750826269675,middle
150.4506355216305,-39.56011991749206,middle
150.3717525774844,-39.571558268734684,middle
150.29287603044077,-39.583065330948486,middle
150.21400607814914,-39.59464055508437,middle
150.13514291825933,-39.606283392093204,middle
150.05628674842097,-39.61799329292591,middle
149.97743776628363,-39.62976970853343,middle
149.89859616949718,-39.6416120898666,middle
149.81976215571112,-39.653519887876364,middle
149.7409359225751,-39.66549255351364,middle
149.66211766773895,-39.6775295377293,middle
149.5833075888522,-39.689630291474245,middle
149.50450588356443,-39.70179426569943,middle
149.42571274952562,-39.714020911355696,middle
149.34692838438514,-39.72630967939398,middle
149.2681529857927,-39.7386600207652,middle
149.1893867513981,-39.75107138642022,middle
149.110629878851,-39.763543227309974,middle
149.03188256580083,-39.77607499438536,middle
148.95314500989755,-39.78866613859727,middle
148.8744174087907,-39.80131611089662,middle
148.7956999601298,-39.81402436223432,middle
148.71699286156485,-39.82679034356126,middle
148.6382963107453,-39.83961350582834,middle
148.55961050532068,-39.8524932999865,middle
148.48093564294098,-39.8654291769866,middle
148.4022719212557,-39.87842058777955,middle
148.32361953791437,-39.89146698331629,middle
148.24497869056697,-39.90456781454768,middle
148.16634957686296,-39.91772253242465,middle
148.08773239445205,-39.9309305878981,middle
148.00912734098378,-39.944191431918945,middle
147.93053461410807,-39.95750451543807,middle
147.85195441147445,-39.970869289406366,middle
147.7733869307324,-39.984285204774785,middle
147.69483236953198,-39.99775171249418,middle
147.6162909255226,-40.011268263515475,middle
147.5377627963539,-40.02483430878961,middle
147.4592481796757,-40.03844929926742,middle
147.3807472731376,-40.05211268589986,middle
147.30226027438914,-40.06582391963782,middle
147.2237873810802,-40.079582451432195,middle
147.1453287908604,-40.0933877322339,middle
147.0668847013792,-40.10723921299384,middle
146.98845531028653,-40.121136344662915,middle
146.91004081523195,-40.135078578192015,middle
146.83164141386504,-40.149065364532085,middle
146.75325730383562,-40.16309615463399,middle
146.67488868279332,-40.17717039944863,middle
146.59653574838762,-40.191287549926955,middle
146.51819869826846,-40.20544705701981,middle
146.43987773008539,-40.21964837167815,middle
146.36157304148796,-40.23389094485286,middle
146.28328483012606,-40.248174227494815,middle
146.20501329364922,-40.262497670554964,middle
146.12675862970704,-40.2768607249842,middle
146.04852103594942,-40.29126284173341,middle
145.97030071002584,-40.3057034717535,middle
145.8920978495859,-40.320182065995404,middle
145.8139126522795,-40.33469807540999,middle
145.73574531575616,-40.34925095094816,middle
145.65759603766557,-40.36384014356085,middle
145.57946501565726,-40.378465104198966,middle
145.50135244738118,-40.39312528381337,middle
145.42325853048683,-40.40782013335499,middle
145.34518346262377,-40.422549103774756,middle
145.26712744144194,-40.437311646023524,middle
145.1890906645908,-40.452107211052216,middle
145.11107332877663,-40.46693525130515,middle
145.03307554097233,-40.481795361275395,middle
144.9550972456706,-40.4966873926633,middle
144.87713837024333,-40.51161122427138,middle
144.7991988420629,-40.526566734902076,middle
144.72127858850115,-40.5415538033579,middle
144.64337753693007,-40.55657230844135,middle
144.56549561472198,-40.57162212895488,middle
144.48763274924877,-40.586703143701,middle
144.4097888678824,-40.60181523148219,middle
144.3319638979952,-40.61695827110091,middle
144.25415776695908,-40.632132141359676,middle
144.17637040214598,-40.647336721060974,middle
144.0986017309282,-40.66257188900725,middle
144.0208516806777,-40.67783752400103,middle
143.94312017876643,-40.693133504844795,middle
143.86540715256666,-40.708459710341,middle
143.78771252945035,-40.72381601929216,middle
143.71003623678945,-40.73920231050076,middle
143.6323782019562,-40.75461846276925,middle
143.55473835232257,-40.77006435490015,middle
143.47711661526054,-40.785539865695945,middle
143.39951291814242,-40.80104487395909,middle
143.32192718834008,-40.816579258492105,middle
143.24435935322552,-40.83214289809746,middle
143.16680934017103,-40.847735671577624,middle
143.08927707654848,-40.8633574577351,middle
143.01176248973002,-40.87900813537236,middle
142.93426550708756,-40.894687583291926,middle
142.8567860559934,-40.91039568029624,middle
142.7793240638195,-40.92613230518779,middle
142.7018794579378,-40.94189733676911,middle
142.62445216572053,-40.95769065384262,middle
142.54704211453972,-40.97351213521083,middle
142.46964923176728,-40.98936165967625,middle
142.39227344477547,-41.00523910604132,middle
142.31491468093628,-41.02114435310856,middle
142.23757286762168,-41.03707727968046,middle
142.1602479322039,-41.05303776455946,middle
142.08293980205488,-41.06902568654808,middle
142.00564840454663,-41.08504092444881,middle
141.92837366705143,-41.10108335706411,middle
141.85111551694112,-41.11715286319647,middle
141.77387388158783,-41.13324932164842,middle
141.69664868836367,-41.149372611222375,middle
141.6194398646407,-41.16552261072086,middle
141.5422473377908,-41.18169919894636,middle
141.4650710351863,-41.19790225470134,middle
141.38791088419916,-41.2141316567883,middle
141.31076681220128,-41.23038728400974,middle
141.23363874656496,-41.24666901516811,middle
141.1565266146622,-41.26297672906591,middle
141.07943034386489,-41.27931030450565,middle
141.00234986154533,-41.295669620289765,middle
140.92528509507545,-41.312054555220776,middle
140.84823597182728,-41.328464988101175,middle
140.77120241917297,-41.3449007977334,middle
140.69418436448456,-41.361361862919985,middle
140.617181735134,-41.377848062463414,middle
140.5401944584936,-41.394359275166124,middle
140.4632224619352,-41.41089537983064,middle
140.38626567283092,-41.427456255259436,middle
140.3093240185528,-41.44404178025502,middle
140.23239742647297,-41.46065183361983,middle
140.15548582396346,-41.47728629415637,middle
140.0785891383962,-41.49394504066718,middle
140.0017072971435,-41.510627951954646,middle
139.92484022757725,-41.52733490682132,middle
139.84798785706948,-41.54406578406969,middle
139.77115011299247,-41.56082046250219,middle
139.69432692271806,-41.57759882092134,middle
139.61751821361833,-41.59440073812965,middle
139.54072391306545,-41.61122609292955,middle
139.46394394843148,-41.628074764123554,middle
139.38717824708826,-41.64494663051416,middle
139.31042673640817,-41.66184157090382,middle
139.2336893437631,-41.67875946409503,middle
139.15696599652506,-41.69570018889031,middle
139.08025662206623,-41.71266362409209,middle
139.00356114775863,-41.729649648502885,middle
138.92687950097422,-41.746658140925184,middle
138.85021160908528,-41.76368898016146,middle
138.77355739946373,-41.78074204501419,middle
138.6969167994815,-41.79781721428589,middle
138.62028973651093,-41.814914366779014,middle
138.54367613792394,-41.83203338129604,middle
138.4670759310925,-41.84917413663951,middle
138.39048904338887,-41.866336511611856,middle
138.31391540218502,-41.88352038501556,middle
138.23735493485287,-41.90072563565315,middle
138.16080756876468,-41.91795214232707,middle
138.0842732312925,-41.935199783839806,middle
138.00775184980833,-41.95246843899387,middle
137.9312433516841,-41.969757986591745,middle
137.85474766429215,-41.9870683054359,middle
137.77826471500433,-42.00439927432881,middle
137.70179443119267,-42.021750772073,middle
137.62533674022944,-42.03912267747091,middle
137.5488915694866,-42.05651486932504,middle
137.47245884633608,-42.0739272264379,middle
137.39603849815018,-42.09135962761194,middle
137.31963045230077,-42.10881195164966,middle
137.24323463615997,-42.12628407735356,middle
137.1668509770999,-42.14377588352609,middle
137.09047940249258,-42.16128724896975,middle
137.01411983970993,-42.17881805248706,middle
136.93777221612427,-42.19636817288045,middle
136.86143645910755,-42.213937488952425,middle
136.78511249603167,-42.2315258795055,middle
136.70880025426897,-42.249133223342106,middle
136.63249966119136,-42.26675939926476,middle
136.5562106441708,-42.28440428607596,middle
136.47993313057958,-42.30206776257815,middle
136.40366704778967,-42.31974970757385,middle
136.32741232317295,-42.33744999986555,middle
136.2511688841018,-42.355168518255695,middle
136.1749366579481,-42.372905141546795,middle
136.0987155720838,-42.39065974854135,middle
136.02250555388122,-42.40843221804182,middle
135.94630653071226,-42.42622242885068,middle
135.87011842994897,-42.444030259770464,middle
135.79394117896348,-42.46185558960361,middle
135.71777470512788,-42.47969829715262,middle
135.64161893581408,-42.49755826121999,middle
135.5654737983943,-42.51543536060818,middle
135.48933922024054,-42.533329474119675,middle
135.4132151287249,-42.551240480556984,middle
135.33710145121924,-42.569168258722605,middle
135.2609981150959,-42.587112687418966,middle
135.18490504772683,-42.60507364544859,middle
135.10882217648398,-42.62305101161399,middle
135.03274942873958,-42.641044664717576,middle
134.95668673186563,-42.65905448356188,middle
134.88063401323407,-42.67708034694941,middle
134.80459120021723,-42.695122133682595,middle
134.72855822018698,-42.71317972256395,middle
134.65253500051531,-42.73125299239598,middle
134.5765214685745,-42.74934182198113,middle
134.5005175517365,-42.767446090121894,middle
134.42452317737323,-42.78556567562079,middle
134.348538272857,-42.80370045728026,middle
134.27256276555977,-42.82185031390279,middle
134.19659658285352,-42.84001512429092,middle
134.12063965211044,-42.85819476724707,middle
134.04469190070253,-42.87638912157376,middle
133.96875325600175,-42.89459806607348,middle
133.8928236453804,-42.91282147954868,middle
133.81690299621036,-42.93105924080187,middle
133.74099123586367,-42.94931122863555,middle
133.66508829171252,-42.96757732185216,middle
133.58919409112892,-42.98585739925423,middle
133.5133085614848,-43.00415133964423,middle
133.43743163015247,-43.02245902182463,middle
133.36156322450387,-43.04078032459792,middle
133.28570327191088,-43.05911512676661,middle
133.20985169974585,-43.07746330713315,middle
133.1340084353808,-43.095824744500035,middle
133.05817340618762,-43.11419931766977,middle
132.98234653953838,-43.132586905444846,middle
132.90652776280538,-43.1509873866277,middle
132.83071700336043,-43.16940064002084,middle
132.75491418857564,-43.187826544426784,middle
132.67911924582322,-43.20626497864796,middle
132.60333210247512,-43.22471582148688,middle
132.5275526859033,-43.24317895174607,middle
132.45178092348,-43.26165424822794,middle
132.37601674257724,-43.28014158973502,middle
132.30026007056694,-43.2986408550698,middle
132.22451083482136,-43.31715192303473,middle
132.1487689627125,-43.335674672432305,middle
132.07303438161227,-43.35420898206505,middle
131.99730701889294,-43.372754730735416,middle
131.92158680192648,-43.39131179724587,middle
131.84587365808486,-43.40988006039895,middle
131.7701675147404,-43.42845939899708,middle
131.69446829926488,-43.44704969184278,middle
131.61877593903043,-43.46565081773855,middle
131.54309036140924,-43.48426265548684,middle
131.46741149377337,-43.50288508389014,middle
131.3917392634946,-43.521517981750975,middle
131.31607359794532,-43.54016122787178,middle
131.24041442449746,-43.55881470105505,middle
131.16476167052298,-43.5774782801033,middle
131.08911526339415,-43.59615184381898,middle
131.0134751304829,-43.61483527100459,middle
130.93784119916126,-43.633528440462634,middle
130.8622133968014,-43.65223123099556,middle
130.78659165077534,-43.67094352140586,middle
130.710975888455,-43.68966519049606,middle
130.6353660372127,-43.70839611706859,middle
130.55976202442034,-43.72713617992596,middle
130.48416377745002,-43.74588525787064,middle
130.40857122367368,-43.76464322970517,middle
130.3329842904636,-43.783409974231965,middle
130.2574029051917,-43.80218537025354,middle
130.18182699523,-43.8209692965724,middle
130.10625648795073,-43.83976163199098,middle
130.03069131072584,-43.858562255311796,middle
129.9551313909273,-43.87737104533736,middle
129.87957665592742,-43.8961878808701,middle
129.80402703309807,-43.91501264071254,middle
129.72848244981125,-43.93384520366716,middle
129.65294283343923,-43.95268544853642,middle
129.57740811135398,-43.971533254122825,middle
129.50187821092746,-43.990388499228885,middle
129.42635305953186,-44.009251062657036,middle
129.35083258453926,-44.028120823209775,middle
129.27531671332153,-44.04699765968963,middle
129.19980537325097,-44.065881450899035,middle
129.12429849169953,-44.08477207564047,middle
129.04879599603916,-44.103669412716485,middle
128.97329781364215,-44.1225733409295,middle
128.89780387188046,-44.14148373908201,middle
128.822314098126,-44.160400485976545,middle
128.74682841975107,-44.17932346041553,middle
128.67134676412763,-44.198252541201484,middle
128.5958690586276,-44.21718760713691,middle
128.52039523062336,-44.236128537024236,middle
128.44492520748676,-44.25507520966599,middle
128.36945891658974,-44.27402750386466,middle
128.29399628530464,-44.29298529842269,middle
128.2185372410034,-44.3119484721426,middle
128.14308171105804,-44.330916903826875,middle
128.0676296228406,-44.349890472278005,middle
127.99218090372325,-44.36886905629844,middle
127.91673548107804,-44.38785253469069,middle
127.84129328227684,-44.406840786257256,middle
127.76585423469196,-44.425833689800584,middle
127.69041826569537,-44.44483112412318,middle
127.61498530265902,-44.46383296802755,middle
127.53955527295516,-44.482839100316134,middle
127.46412810395576,-44.50184939979143,middle
127.38870372303278,-44.52086374525597,middle
127.31328205755847,-44.53988201551217,middle
127.23786303490479,-44.55890408936255,middle
127.16244658244374,-44.57792984560961,middle
127.08703262754754,-44.59695916305581,middle
127.01162109758818,-44.61599192050362,middle
126.93621191993758,-44.63502799675558,middle
126.860805021968,-44.654067270614114,middle
126.78540033105148,-44.67310962088174,middle
126.7099977745599,-44.69215492636095,middle
126.63459727986553,-44.71120306585419,middle
126.55919877434037,-44.73025391816399,middle
126.48380218535635,-44.74930736209283,middle
126.40840744028574,-44.768363276443154,middle
126.33301446650052,-44.787421540017476,middle
126.2576231913726,-44.8064820316183,middle
126.18223354227429,-44.82554463004807,middle
126.10684544657754,-44.8446092141093,middle
126.03145883165428,-44.86367566260447,middle
125.9560736248768,-44.88274385433605,middle
125.88068975361705,-44.90181366810653,middle
125.805307145247,-44.92088498271842,middle
125.72992572713892,-44.93995767697416,middle
125.65454542666474,-44.95903162967627,middle
125.57916617119655,-44.97810671962723,middle
125.50378788810627,-44.99718282562953,middle
125.42841050476622,-45.01625982648562,middle
125.35303394854832,-45.03533760099802,middle
125.27765814682454,-45.054416027969225,middle
125.20228302696714,-45.07349498620167,middle
125.12690851634808,-45.09257435449788,middle
125.05153454233933,-45.11165401166035,middle
124.97616103231313,-45.13073383649152,middle
124.90078791364148,-45.1498137077939,middle
124.82541511369628,-45.168893504370004,middle
124.75004255984986,-45.18797310502225,middle
124.67467017947412,-45.20705238855317,middle
124.59929789994105,-45.226131233765265,middle
124.52392564862294,-45.245209519460964,middle
124.4485533528917,-45.26428712444279,middle
124.3731809401193,-45.283363927513236,middle
124.297808337678,-45.302439807474755,middle
124.22243547293981,-45.321514643129845,middle
124.14706227327662,-45.34058831328102,middle
124.07168866606074,-45.35966069673071,middle
123.9963145786641,-45.378731672281425,middle
123.92093993845869,-45.397801118735686,middle
123.84556467281675,-45.41686891489593,middle
123.77018870911023,-45.43593493956464,middle
123.69481197471113,-45.45499907154435,middle
123.61943439699166,-45.47406118963749,middle
123.54405590332384,-45.49312117264657,middle
123.46867642107958,-45.512178899374085,middle
123.39329587763116,-45.5312342486225,middle
123.31791420035056,-45.55028709919431,middle
123.24253131660981,-45.56933732989199,middle
123.16714715378086,-45.588384819518055,middle
123.09176163923603,-45.60742944687495,middle
123.01637470034721,-45.62647109076518,middle
122.94098626448641,-45.645509629991246,middle
122.86559625902588,-45.66454494335559,middle
122.79020461133757,-45.68357690966073,middle
122.71481124879345,-45.702605407709164,middle
122.63941609876578,-45.72163031630333,middle
122.56401908862651,-45.74065151424574,middle
122.48862014574763,-45.7596688803389,middle
122.41321919750135,-45.778682293385245,middle
122.33781617125968,-45.79769163218729,middle
122.26241099439454,-45.816696775547555,middle
122.18700359427825,-45.83569760226845,middle
122.1115938982827,-45.854693991152494,middle
122.0361818337799,-45.87368582100221,middle
121.9607673281421,-45.89267297062002,middle
121.88535030874125,-45.911655318808435,middle
121.80993070294929,-45.93063274436997,middle
121.73450843813855,-45.94960512610706,middle
121.65908344168092,-45.968572342822206,middle
121.58365564094838,-45.98753427331793,middle
121.50822496331322,-46.00649079639665,middle
121.43279133614739,-46.02544179086089,middle
121.35735468682282,-46.04438713551316,middle
121.2819149427118,-46.0633267091559,middle
121.20647203118628,-46.08226039059161,middle
121.13102587961822,-46.10118805862279,middle
121.05557641537989,-46.12010959205189,middle
120.98012356584324,-46.139024869681414,middle
120.90466725838023,-46.15793377031388,middle
120.82920742036313,-46.17683617275172,middle
120.75374397916391,-46.19573195579744,middle
120.6782768689898,-46.214621010836545,middle
120.60280607987102,-46.23350333202002,middle
120.52733162909686,-46.252378963679874,middle
120.45185353414084,-46.2712479504879,middle
120.37637181247646,-46.29011033711591,middle
120.30088648157759,-46.308966168235635,middle
120.22539755891772,-46.32781548851887,middle
120.14990506197039,-46.346658342637426,middle
120.07440900820941,-46.36549477526304,middle
119.99890941510832,-46.3843248310675,middle
119.92340630014064,-46.40314855472263,middle
119.84789968078019,-46.42196599090014,middle
119.77238957450052,-46.44077718427185,middle
119.69687599877511,-46.45958217950956,middle
119.62135897107784,-46.478381021284996,middle
119.5458385088822,-46.49717375426996,middle
119.47031462966169,-46.51596042313627,middle
119.3947873508902,-46.53474107255566,middle
119.31925669004121,-46.55351574719991,middle
119.24372266458826,-46.572284491740845,middle
119.16818529200519,-46.59104735085018,middle
119.09264458976548,-46.609804369199736,middle
119.01710057534271,-46.62855559146131,middle
118.94155326621068,-46.647301062306624,middle
118.8660026798429,-46.666040826407496,middle
118.79044883371289,-46.68477492843573,middle
118.7148917452945,-46.70350341306305,middle
118.63933143206127,-46.722226324961255,middle
118.56376791148669,-46.74094370880217,middle
118.4882012010446,-46.75965560925751,middle
118.41263131820854,-46.77836207099907,middle
118.33705828045211,-46.79706313869865,middle
118.26148210524883,-46.815758857028044,middle
118.18590281007255,-46.834449270658986,middle
118.1103204123968,-46.853134424263274,middle
118.03473492969508,-46.87181436251272,middle
117.95914637944122,-46.89048913007906,middle
117.88355477910878,-46.90915877163408,middle
117.80796014617123,-46.92782333184961,middle
117.73236249810242,-46.946482855397356,middle
117.65676185237588,-46.965137386949124,middle
117.58115822646513,-46.983786971176734,middle
117.505551637844,-47.002431652751916,middle
117.42994210398601,-47.02107147634646,middle
117.35432964236469,-47.039706486632184,middle
117.27871427045386,-47.05833672828081,middle
117.20309600572706,-47.07696224596414,middle
117.12747486565779,-47.09558308435399,middle
117.05185086771988,-47.11419928812208,middle
116.97622402938687,-47.132810901940225,middle
116.90059436813229,-47.151417970480225,middle
116.82496190142994,-47.170020538413794,middle
116.74932664675336,-47.188618650412764,middle
116.67368862157609,-47.20721235114892,middle
116.59804784337193,-47.22580168529401,middle
116.5224043296144,-47.244386697519815,middle
116.44675809777705,-47.26296743249816,middle
116.37110916533369,-47.28154393490076,middle
116.29545754975786,-47.30011624939944,middle
116.21980326852308,-47.31868442066598,middle
116.14414633910317,-47.33724849337212,middle
116.06848677897165,-47.35580851218968,middle
115.99282460560202,-47.37436452179045,middle
115.91715983646817,-47.392916566846154,middle
115.84149248904359,-47.41146469202861,middle
115.7658225808019,-47.43000894200959,middle
115.69015012921663,-47.448549361460906,middle
115.61447515176161,-47.46708599505427,middle
115.53879766591037,-47.485618887461506,middle
115.46311768913642,-47.504148083354416,middle
115.3874352389136,-47.52267362740472,middle
115.3117503327154,-47.541195564284244,middle
115.23606298801539,-47.559713938664764,middle
115.16037322228738,-47.578228795218024,middle
115.08468105300489,-47.59674017861584,middle
115.00898649764146,-47.615248133529995,middle
114.93328957367088,-47.63375270463223,middle
114.8575902985667,-47.65225393659435,middle
114.78188868980246,-47.670751874088154,middle
114.70618476485195,-47.68924656178539,middle
114.63047854118872,-47.70773804435784,middle
114.55477003628631,-47.72622636647733,middle
114.47905926761852,-47.74471157281556,middle
114.40334625265886,-47.76319370804437,middle
114.3276310088809,-47.78167281683554,middle
114.25191355375843,-47.80014894386081,middle
114.17619390476497,-47.81862213379198,middle
114.10047207937406,-47.83709243130086,middle
114.02474809505954,-47.85555988105918,middle
113.9490219692949,-47.87402452773873,middle
113.87329371955371,-47.892486416011344,middle
113.79756336330978,-47.91094559054873,middle
113.7218309180366,-47.9294020960227,middle
113.64609640120771,-47.94785597710504,middle
113.57035983029698,-47.96630727846751,middle
113.4946212227779,-47.9847560447819,middle
113.41888059612398,-48.00320232072002,middle
113.34313796780907,-48.02164615095359,middle
113.26739335530668,-48.04008758015442,middle
113.19164677609047,-48.0585266529943,middle
113.11589824763391,-48.07696341414502,middle
113.04014778741086,-48.095397908278315,middle
112.96439541289483,-48.11383018006599,middle
112.88864114155935,-48.13226027417985,middle
112.81288499087826,-48.150688235291625,middle
112.73712697832508,-48.16911410807312,middle
112.66136712137333,-48.18753793719614,middle
112.58560543749682,-48.205959767332416,middle
112.5098419441691,-48.22437964315374,middle
112.43407665886366,-48.24279760933194,middle
112.35830959905438,-48.261213710538726,middle
112.28254078221474,-48.27962799144592,middle
112.20677022581829,-48.298040496725314,middle
112.13099794733883,-48.31645127104864,middle
112.05522396424992,-48.334860359087706,middle
111.97944829402506,-48.35326780551431,middle
111.90367095413808,-48.371673655000194,middle
111.82789196206251,-48.39007795221715,middle
111.75211133527183,-48.40848074183699,middle
111.67632909123995,-48.42688206853145,middle
111.60054524744034,-48.44528197697232,middle
111.52475982134654,-48.46368051183141,middle
111.44897283043237,-48.482077717780456,middle
111.37318429217136,-48.50047363949126,middle
111.29739422403703,-48.51886832163562,middle
111.2216026435032,-48.537261808885276,middle
111.14580956804342,-48.55565414591202,middle
111.07001501513116,-48.57404537738768,middle
110.99421900224033,-48.59243554798396,middle
110.91842154684437,-48.61082470237268,middle
110.84262266641697,-48.62921288522561,middle
